EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,,,,
984803,MIAMI-DADE CO.,MIAMI NEW TAMIAMI AR,9/17/21,1745,Flood, , ,0,0,0,0,FL,EST-5, ,163010,C,86,MFL,0,0,Social Media,Heavy Rain, , ,3,NNW,3,NNW,MIAMI NEW TAMIAMI AR,9/17/21,1945,25.6885,-80.4505,25.6922,-80.4509,Members of the public reported via social media flooding on roads in the West Kendall area around SW 157th Avenue and SW 80th Street.,"High pressure across the region promoted light S to SW flow. With ample moisture in place, scattered to numerous showers and storms were able to develop along both the Gulf and Atlantic sea breezes and push towards the east coast metro areas. Heavy rain and flooding were the main hazards.",194,,,,
984804,MIAMI-DADE CO.,BAL HARBOUR,9/22/21,700,Flood, , ,0,0,0,0,FL,EST-5, ,163011,C,86,MFL,0,0,Broadcast Media,Heavy Rain, , ,0,ENE,1,ENE,BAL HARBOUR,9/22/21,900,25.8832,-80.1245,25.8833,-80.121,Broadcast media relayed a video via social media that showed flooding with water covering Harding Avenue in Surfside from a heavy thunderstorm. Rainfall measurements in the area were around 1 inch which fell in less than an hour.,"A mid-level trough over the Great Lakes region of the U.S. continued to slide eastward as an associated frontal boundary at the surface approached the FL panhandle. With deep southerly to southwesterly flow in place, rich moisture continued to advect into South Florida. This allowed for scattered to numerous showers and thunderstorms to develop across interior sections before pushing towards the east coast. Storm organization was multi-cellular with numerous outflow boundaries emanating from the sea breeze boundary collisions. Several days of heavy rainfall led to already saturated soils. Multiple reports of flooding were received across South Florida.",195,,,,
984807,MIAMI-DADE CO.,MIAMI LAKE,9/23/21,1830,Flood, , ,0,0,0,0,FL,EST-5, ,163012,C,86,MFL,0,0,Trained Spotter,Heavy Rain, , ,1,WSW,1,WSW,MIAMI LAKE,9/23/21,2030,25.9138,-80.3123,25.9158,-80.308,A trained spotter reported street flooding in the Miami Lakes area from slow moving thunderstorms. Rainfall measurements nearby were around 1 inch which fell in less than 2 hours.,"A frontal boundary at the surface continued to work its way southward across the Florida peninsula. With deep southerly to southwesterly flow in place, rich moisture continued to advect into South Florida. This allowed for scattered to numerous showers and thunderstorms to develop across interior sections before pushing towards the east coast. Storm organization was multi-cellular with numerous outflow boundaries emanating from the sea breeze boundary collisions. Several days of heavy rainfall led to already saturated soils. Multiple reports of flooding were received across South Florida.",196,,,,
988782,MIAMI-DADE CO.,MIAMI,10/22/21,1245,Flood, , ,0,0,0,0,FL,EST-5, ,163780,C,86,MFL,0,0,Social Media,Heavy Rain, , ,1,NNE,1,NNE,MIAMI,10/22/21,1500,25.7849,-80.1903,25.7865,-80.1904,Pictures received via social media of flooding in the on-ramp from Biscayne Boulevard to I-395 in Downtown Miami. Water covered the roadway but vehicles were still getting through. Rainfall amounts from nearby rain gauges were near 2 inches.,An influx of deep moisture across South Florida interacting with a low pressure trough over the Florida peninsula led to the development of heavy showers and thunderstorms across the region.,197,,,,
988797,MIAMI-DADE CO.,MIAMI BEACH,10/22/21,1600,Flood, , ,0,0,0,0,FL,EST-5, ,163780,C,86,MFL,0,0,Social Media,Heavy Rain, , ,0,W,1,NNW,MIAMI BEACH,10/22/21,1830,25.8,-80.127,25.8088,-80.1244,"Pictures and videos received via Twitter of street flooding in the Mid Beach section of Miami Beach, mainly along Collins Avenue in the area of 29th Street. Water was over curbs and sidewalks with partial lane closures. Rainfall estimates in the area were around 3-4 inches, with much of this likely falling in about 1 hour during the time of the flooding.",An influx of deep moisture across South Florida interacting with a low pressure trough over the Florida peninsula led to the development of heavy showers and thunderstorms across the region.,198,,,,
988844,MIAMI-DADE CO.,SOUTH MIAMI,11/5/21,400,Flood, , ,0,0,0,0,FL,EST-5, ,163755,C,86,MFL,0,0,Trained Spotter,Heavy Rain, , ,1,N,0,NW,COCONUT GROVE,11/5/21,700,25.715,-80.2814,25.7342,-80.2548,"A trained spotter along with various members of the public reported street flooding across portions of Miami-Dade County due to heavy rainfall. Rainfall estimates around 2-4 inches. The intersection of Bird Road and Le Jeune Road had standing water exceeding the curb, there was street flooding along Stanford Drive on the University of Miami's campus, street flooding along North Greenway Drive and Cordova Street in Coral Gables, and street flooding on Granada Boulevard and South Greenway Drive where flooding was over the curbs and halfway up car tires.",A broad surface low pressure and frontal system pushed across the central and southern portions of the Florida peninsula while an upper-level jet moved through the same region. This combined with very high moisture led to strong training storms and caused heavy rainfall and flooding to occur across portions of eastern South FL.,199,,,,
989122,MIAMI-DADE CO.,LEMON CITY,11/5/21,500,Flash Flood, , ,0,0,10000,0,FL,EST-5, ,163755,C,86,MFL,0,0,NWS Employee,Heavy Rain, , ,1,SSW,1,SE,MIAMI,11/5/21,800,25.8087,-80.1857,25.7639,-80.1916,"An NWS employee and various members of the public reported flooding in portions of the City of Miami near Biscayne Bay due to heavy rainfall. Significant flooding in the Edgewater neighborhood caused water to enter the first level of a condominium building on NE 30th Terrace and causing the elevators to stop working. Reports of street flooding in Downtown Miami near Biscayne Boulevard and NE 15th Street with water reaching over the sidewalk and halfway up car tires. Significant street flooding also occurred near S. Miami Avenue and 9th street and also SE 1st Avenue and SE 9th Street where water exceeded curbs and was flowing down streets, with water passing car tires. ||Rainfall in the general area was around 3 inches, most of it falling in only 1 hour leading to very high rainfall rates. The presence of king tides during this time period may have exacerbated the flooding in these areas.",A broad surface low pressure and frontal system pushed across the central and southern portions of the Florida peninsula while an upper-level jet moved through the same region. This combined with very high moisture led to strong training storms and caused heavy rainfall and flooding to occur across portions of eastern South FL.,200,,,,
989127,MIAMI-DADE CO.,LEMON CITY,11/18/21,1720,Flash Flood, , ,0,0,15000,0,FL,EST-5, ,163758,C,86,MFL,0,0,Broadcast Media,Heavy Rain, , ,1,SW,1,NNE,MIAMI,11/18/21,2000,25.8123,-80.1909,25.7832,-80.1904,"Various broadcast media outlets and members of the public reported significant flooding across the downtown and midtown areas of Miami. Significant flooding of roadways with stalled vehicles in the flood waters along the Biscayne Boulevard corridor from NE 15th Street to NE 9th Street. Rainfall measurements from nearby rain gauges was around 3 inches, most of which fell in a very short period of time.","A mid-upper level disturbance across the FL Straits continued to push northward towards South FL which allowed for a deepening moist layer across the Florida east coast. This favored widespread showers and thunderstorms with gusty wind, heavy rainfall, and flooding.",201,,,,
989128,MIAMI-DADE CO.,MIAMI BEACH,11/18/21,1800,Flash Flood, , ,0,0,10000,0,FL,EST-5, ,163758,C,86,MFL,0,0,Broadcast Media,Heavy Rain, , ,1,N,1,E,BISCAYNE PARK,11/18/21,2030,25.8117,-80.1223,25.7728,-80.1325,"Various broadcast media outlets and members of the public reported flooding across portions of Miami Beach. Flooding near the intersection of Alton Road and 10th Street with several inches of standing water over the curb, sidewalk, and roadway and water halfway up car tires, flooding near the intersection of Collins Avenue and 36th Street with several inches of water above the roadway and sidewalk and halfway up car tires, significant flooding near the intersection of 34th Street and Collins Avenue with water entering a building, and flooding near 5th Street and Michigan Avenue with standing water on the roadway and sidewalks with curbs completely under water and water more than halfway up car tires. Rainfall estimates were around 3 inches, most of which fell in a very short period of time.","A mid-upper level disturbance across the FL Straits continued to push northward towards South FL which allowed for a deepening moist layer across the Florida east coast. This favored widespread showers and thunderstorms with gusty wind, heavy rainfall, and flooding.",202,,,,
995675,MIAMI-DADE CO.,MIAMI,1/11/22,1830,Flash Flood, , ,0,0,0,0,FL,EST-5, ,164889,C,86,MFL,0,0,NWS Employee,Heavy Rain, , ,1,ESE,1,ENE,MIAMI,1/11/22,2030,25.7638,-80.1894,25.7738,-80.1882,An off duty NWS meteorologist reported via social media and a phone call that flooding was ongoing at the intersection of SE 9th Avenue and SE 1st Street in downtown Miami. Video footage shows several inches of standing water on the roadway/curb as well as water entering the first floor of buildings. Water was halfway up car tires as well.,A cold front in the vicinity of South FL and a series of mid-level impulses promoted instability and thus convection over the nearshore Atlantic waters off the Miami-Dade County coast and right along the coast due to coastal convergence. This combined with lingering moisture and slow storm motion allowed for heavy rainfall and flooding to occur across portions of Miami-Dade County.,203,,,,
1033070,MIAMI-DADE CO.,HIALEAH,5/29/22,1629,Flash Flood, , ,0,0,0,0,FL,EST-5, ,170373,C,86,MFL,0,0,Public,Heavy Rain, , ,2,NW,1,NNE,HIALEAH GARDENS,5/29/22,1830,25.87,-80.3,25.8702,-80.3245,"Reports relayed via broadcast media and social media of significant flooding in Hialeah. Water covered multiple lanes of the Palmetto Expressway (SR 826) near W 49th Street, rising to the base of vehicles. Water also rose to the base of an SUV's door in a nearby residential street, with water over 6 inches deep on the street. Measured rainfall in the area was between 3-5 inches, most of it falling in 2 hours or less.","A mid/upper level low pressure area over the eastern Gulf of Mexico helped to draw high moisture levels across South Florida. Light winds and the formation of sea breezes helped to focus numerous showers and thunderstorms over the interior and eastern parts of South Florida, causing gusty thunderstorm winds, hail, and flooding over parts of the area.",204,,,,
1033075,MIAMI-DADE CO.,MIAMI LAKE,5/29/22,1643,Flash Flood, , ,0,0,0,0,FL,EST-5, ,170373,C,86,MFL,0,0,Public,Heavy Rain, , ,1,SSW,1,S,MIAMI LAKE,5/29/22,1800,25.9046,-80.3062,25.9056,-80.3029,"Social media images show water covering residential streets, spreading through lawns, and nearing some homes in the Lake Patricia area of Miami Lakes. Estimated 6 inches or more of water in the roadways and across sidewalks. Measured rainfall in the area was between 3-5 inches, most of it falling in 2 hours or less.","A mid/upper level low pressure area over the eastern Gulf of Mexico helped to draw high moisture levels across South Florida. Light winds and the formation of sea breezes helped to focus numerous showers and thunderstorms over the interior and eastern parts of South Florida, causing gusty thunderstorm winds, hail, and flooding over parts of the area.",205,,,,
1042209,MIAMI-DADE CO.,WEST MIAMI,6/4/22,30,Flash Flood, , ,0,0,0,0,FL,EST-5, ,171662,C,86,MFL,0,0,Emergency Manager,Heavy Rain / Tropical System, , ,2,ENE,4,ENE,KEY BISCAYNE,6/4/22,1200,25.777,-80.2431,25.6854,-80.1572,"Many reports from broadcast media and emergency managers of significant to severe flooding in Miami-Dade County from Key Biscayne through City of Miami, then northward along the I-95 and Biscayne Boulevard corridors to Aventura, and eastward to Miami Beach, North Bay Village, and Sunny Isles Beach.||Notable impacts include: several areas of severe flooding in the Brickell, Downtown Miami, Little Havana, and Shorecrest areas which entered buildings, closing many streets and stranding vehicles; significant flooding in El Portal due to the overflow of the C-7 Canal, significant to severe flooding in Miami Shores, Biscayne Park, and North Miami Beach which required water to be pumped out of streets; significant to severe flooding in Sunny Isles Beach and North Bay Village; and most streets in Key Biscayne flooded including Rickenbacker Causeway which led to multiple stranded vehicles.||Rainfall amounts from Friday morning June 3rd through Saturday evening June 4th of 12-13 inches were observed from Brickell and Downtown Miami northward through Miami Shores, Biscayne Park, North Miami, North Miami Beach, and Aventura. Over most of Miami-Dade County, rainfall amounts were in the 6-10 inch range.","A tropical disturbance formed in the western Caribbean Sea and Yucatan Peninsula and gradually moved northward into the SE Gulf of Mexico on June 2 with the potential of becoming a tropical depression or tropical storm as it approached Florida. A tropical storm warning was issued for South Florida at 11 PM on Thursday, June 2nd. A Flood Watch was also issued for South Florida from Midnight Thursday night through Sunday morning June 5th for the potential of major flooding rainfall. The disturbance then turned NE towards South Florida on Friday, June 3rd, and moved across the peninsula during the day on Saturday, June 4th. The system did not acquire enough organization to be classified as a tropical depression or tropical storm before moving across Florida. Nevertheless, the disturbance brought major flooding rainfall to SE Florida. The first rain bands associated with the disturbance affected the region Friday morning, gradually increasing in intensity as the day progressed. The heaviest rainfall occurred from around Midnight Friday night through sunrise Saturday morning, prompting several Flash Flood Warnings. Additional heavy rain bands moved through during the midday and early afternoon on Saturday, before diminishing by late Saturday afternoon as the disturbance moved east of Florida.",206,,,,
1042322,MIAMI-DADE CO.,PERRINE,6/6/22,1400,Flash Flood, , ,0,0,0,0,FL,EST-5, ,171709,C,86,MFL,0,0,Public,Heavy Rain, , ,1,E,0,SSE,CUTLER RIDGE,6/7/22,1200,25.5979,-80.3316,25.5754,-80.3266,Major flooding was reported in the Saga Bay and surrounding neighborhoods in Cutler Bay. Streets were flooded with over 2 feet of water which blocked off the neighborhood for almost 2 days. Water covered front yards and approached garages and front doors of homes. ||Rainfall of up to 8 inches was measured in the area from the afternoon of June 6th to the early morning of June 7th.,"An upper level trough over the eastern Gulf of Mexico along with moist SW wind flow led to a prolonged period of major flooding in southern Miami-Dade County. Rainfall on Monday, June 6th and early Tuesday June 7th associated with a surge of moisture in the wake of the June 3-4 tropical disturbance led to localized very heavy rainfall of 5-8 inches in portions of South Miami-Dade County, aggravating pre-existing flooding and causing additional major flooding.",207,,,,
1042324,MIAMI-DADE CO.,CUTLER RIDGE,6/7/22,1200,Flood, , ,0,0,0,0,FL,EST-5, ,171709,C,86,MFL,0,0,Public,Heavy Rain, , ,1,NE,1,SSE,CUTLER RIDGE,6/8/22,1600,25.5875,-80.3234,25.5711,-80.3264,"Major flooding continued from rainfall of the past 3-4 days in the Saga Bay neighborhood of Cutler Bay. Many streets remained impassable, blocking off the neighborhood.||Total rainfall of 18-20 inches was observed in 4 days, from late on June 3rd through June 7th.","An upper level trough over the eastern Gulf of Mexico along with moist SW wind flow led to a prolonged period of major flooding in southern Miami-Dade County. Rainfall on Monday, June 6th and early Tuesday June 7th associated with a surge of moisture in the wake of the June 3-4 tropical disturbance led to localized very heavy rainfall of 5-8 inches in portions of South Miami-Dade County, aggravating pre-existing flooding and causing additional major flooding.",208,,,,
1041308,MIAMI-DADE CO.,CUTLER RIDGE,6/9/22,1430,Flash Flood, , ,0,0,0,0,FL,EST-5, ,171527,C,86,MFL,0,0,Public,Heavy Rain, , ,1,WSW,0,E,GOULDS,6/9/22,1630,25.5687,-80.3494,25.5503,-80.3761,"Public and media reports of significant street and neighborhood flooding in Cutler Bay, mainly along Old Cutler Road from SW 216 Street to SW 224 Street, as well as in Silver Palms near SW 232 Street and SW 112 Avenue. Cars were reported to be stranded and water reaching the upper part of car tires.||Observed rainfall was as high as 4 inches in this area, most of which fell in less than 2 hours and aggravated pre-existing flooding in the area from recent heavy rainfall.",Moist south to southwest wind flow continued to provide the necessary ingredients for heavy showers and thunderstorms to form across SE Florida during the afternoon. Saturated grounds from previous rainfall contributed to the flash flooding.,209,,,,
1041445,MIAMI-DADE CO.,NARANJA,6/10/22,1400,Flood, , ,0,0,0,0,FL,EST-5, ,171549,C,86,MFL,0,0,Broadcast Media,Heavy Rain, , ,1,SE,2,SE,PRINCETON,6/10/22,1730,25.5065,-80.4148,25.508,-80.401,Street flooding was reported in Homestead as a result of heavy showers and thunderstorms in the area. Water covered the roadway up to 12 inches deep in the area of Mediterranean Blvd and SW 147 Avenue.||Rainfall estimates were in the 3 to 5 inch range.,A moist south to southwest wind flow along with the afternoon sea breeze led to the development of heavy and slow moving showers and thunderstorms over portions of Southeast Florida.,210,,,,
1060642,MIAMI-DADE CO.,HIALEAH GARDENS,10/9/22,1200,Flood, , ,0,0,0,0,FL,EST-5, ,174864,C,86,MFL,0,0,Social Media,Heavy Rain, , ,1,SW,1,SW,HIALEAH GARDENS,10/9/22,1445,25.84,-80.34,25.8402,-80.3376,A video post on social media showed notable street flooding in Doral. The roadway near the intersection of NW 87th Ave and NW 74th Street had an estimated six inches of water across the road. Rainfall measurements in the general area were in the 3-4 inch range.,The combination of tropical moisture and a stalled cold front allowed for scattered showers and thunderstorms across southern Florida throughout the day. Heavier showers began as early as the morning hours bringing rain to areas across Miami-Dade County.,211,,,,
1060640,MIAMI-DADE CO.,MIAMI,10/13/22,1330,Flood, , ,0,0,0,0,FL,EST-5, ,174862,C,86,MFL,0,0,Social Media,Heavy Rain, , ,1,SE,1,SE,MIAMI,10/13/22,1530,25.7608,-80.1927,25.7604,-80.1928,A video on social media showed urban street flooding in the Brickell neighborhood of Miami. The water level appeared above the curb level and across the sidewalk. Radar indication estimated between four and six inches of rain fell in 3 to 5 hours across the area.,Numerous showers and thunderstorms made their way across southern Florida as a cold front approached the region. Heavy rain fell with the passing storms leading to flooding across several metropolitan areas along the Atlantic coastline.,212,,,,
1060784,MIAMI-DADE CO.,NORTH BAY VLG,10/13/22,1415,Flash Flood, , ,0,0,0,0,FL,EST-5, ,174862,C,86,MFL,0,0,Emergency Manager,Heavy Rain, , ,1,ESE,1,WSW,MIAMI BEACH,10/13/22,1700,25.8452,-80.1283,25.7926,-80.1402,"Reports of street flooding from the area around 63rd Street in Miami Beach south to South Beach between Washington and Alton Avenues. Water entered the garage of a home on 63rd Street, and many streets and driveways were flooded in the Mid Beach area from the La Gorce Golf Club area to 34th Street.||Rainfall amounts across the area were in the 2-4 inch range.",Numerous showers and thunderstorms made their way across southern Florida as a cold front approached the region. Heavy rain fell with the passing storms leading to flooding across several metropolitan areas along the Atlantic coastline.,213,,,,
1067907,COASTAL MIAMI-DADE COUNTY (ZONE), ,11/9/22,800,Storm Surge/Tide, , ,0,0,0,0,FL,EST-5, ,175897,Z,173,MFL,0,0,Emergency Manager, , , , , , , , ,11/10/22,1200, , , , ,"A storm tide of 2.14 ft above Mean Higher High Water (MHHW) was measured at Virginia Key, which was compounded by seasonal high (King) tides. Significant beach erosion was noted in a few spots. Areas of street flooding were observed on Miami Beach as well as along and near the Biscayne Bay shoreline.","Nicole formed as a subtropical storm about 600 miles east of the Bahamas on November 7th, then moved northwest. Nicole gained tropical characteristics and became a tropical storm on November 8th as it turned west and west-southwest. Nicole strengthened into a Category 1 hurricane on November 9th as it moved over Great Abaco and Grand Bahama islands. Nicole then turned to the northwest as it approached Florida, making landfall just south of Vero Beach at 3 AM on November 10th as a Category 1 hurricane with lowest central pressure of 981 mb. Nicole then was downgraded to a tropical storm while moving inland across Central Florida.||Nicole's large wind field west of the storm center led to tropical storm force winds along the SE Florida coast and adjacent Atlantic waters beginning on the afternoon of November 8th and continuing until the pre-dawn hours of November 10th. Tropical storm force winds also spread across Lake Okeechobee during the late night of November 9th and early morning of November 10th. Peak winds over land areas were in the 50-60 mph range, confined to the immediate coastal areas.||Storm tide from Nicole was measured at 2.52 ft above Mean Higher High Water (MHHW) at Lake Worth Pier, 2.09 ft above MHHW at South Port Everglades, and 2.14 feet above MHHW at Virginia Key. Tidal flooding and beach erosion were observed along most of the SE Florida coast from the Miami area northward through the Palm Beaches. ||Storm total rainfall was in the 3-5 inch range across SE Florida.",214,,,,
1067109,MIAMI-DADE CO.,(MIA)MIAMI INTL,11/20/22,1130,Flood, , ,0,0,0,0,FL,EST-5, ,175787,C,86,MFL,0,0,Emergency Manager,Heavy Rain, , ,3,ENE,3,E,(MIA)MIAMI INTL,11/20/22,1330,25.8088,-80.2374,25.7952,-80.2383,"Streets in the Allapattah neighborhood of Miami were flooded from heavy rainfall. About 2 inches of rain fell in the area, most of it falling in an hour or less.",A warm front lifting north across South Florida along with east winds from the Atlantic provided support for rounds of heavy showers across SE Florida.,215,,,,
1067114,MIAMI-DADE CO.,MIAMI,11/20/22,1130,Flood, , ,0,0,0,0,FL,EST-5, ,175787,C,86,MFL,0,0,NWS Employee,Heavy Rain, , ,0,NE,0,ENE,MIAMI,11/20/22,1330,25.7722,-80.198,25.7723,-80.1932,An off-duty NWS meteorologist reported water above curb level and halfway up car tires at the intersection of SW 3rd Avenue and SW 6th Street in the Brickell neighborhood of Miami. About 2 to 3 inches of rain fell in the area.,A warm front lifting north across South Florida along with east winds from the Atlantic provided support for rounds of heavy showers across SE Florida.,216,,,,
1067116,MIAMI-DADE CO.,KENDALL,11/20/22,1200,Flood, , ,0,0,0,0,FL,EST-5, ,175787,C,86,MFL,0,0,Emergency Manager,Heavy Rain, , ,3,SE,3,SE,KENDALL,11/20/22,2300,25.6561,-80.2833,25.6498,-80.2864,"Reports of standing water due to several rounds of heavy rainfall were received from the Village of Pinecrest, mainly in the Pinecrest by the Sea neighborhood. Rainfall totals of 5 to 7 inches were observed in the area.",A warm front lifting north across South Florida along with east winds from the Atlantic provided support for rounds of heavy showers across SE Florida.,217,,,,
1067112,MIAMI-DADE CO.,PENNSUCO,11/20/22,1315,Flood, , ,0,0,0,0,FL,EST-5, ,175787,C,86,MFL,0,0,Emergency Manager,Heavy Rain, , ,3,SSW,3,NNW,SWEET WATER,11/20/22,1900,25.8329,-80.3839,25.8072,-80.3825,"Street flooding was reported across the city of Doral, mostly causing partial lane closures. Rainfall totals were in the 3 to 4 inch range across the city.",A warm front lifting north across South Florida along with east winds from the Atlantic provided support for rounds of heavy showers across SE Florida.,218,,,,
1067113,MIAMI-DADE CO.,EL PORTAL,11/20/22,1800,Flash Flood, , ,0,0,0,0,FL,EST-5, ,175787,C,86,MFL,0,0,Emergency Manager,Heavy Rain, , ,1,NNW,1,NNE,NORTH MIAMI,11/20/22,1930,25.8603,-80.187,25.8881,-80.1757,"Reports from emergency managers and broadcast media of significant flooding in Miami Shores, Biscayne Park, and North Miami. Water entered the garage of a home in Miami Shores, and several reports of significant street flooding leading to stalled vehicles across these areas. Rainfall amounts of 4 to 6 inches were received from the area.",A warm front lifting north across South Florida along with east winds from the Atlantic provided support for rounds of heavy showers across SE Florida.,219,,,,
1067115,MIAMI-DADE CO.,LEMON CITY,11/20/22,1800,Flood, , ,0,0,0,0,FL,EST-5, ,175787,C,86,MFL,0,0,Emergency Manager,Heavy Rain, , ,1,SSW,1,NNE,MIAMI,11/20/22,2300,25.8039,-80.1891,25.7864,-80.1908,"Street flooding was observed in the Edgewater neighborhood of Miami, generally from NE 15th Street to NE 29th Street east of Biscayne Boulevard to the bayfront. Cars were stalled on Biscayne Boulevard between NE 11th and 15th streets. Rainfall amounts of around 4 inches were reported in the area.",A warm front lifting north across South Florida along with east winds from the Atlantic provided support for rounds of heavy showers across SE Florida.,220,,,,
1086665,MIAMI-DADE CO.,MIAMI,3/29/23,2130,Flood, , ,0,0,0,0,FL,EST-5, ,178631,C,86,MFL,0,0,Social Media,Heavy Rain, , ,2,NNE,1,NNE,MIAMI,3/29/23,2130,25.79,-80.1906,25.7891,-80.1906,A post on social media showed notable street flooding in Miami. The roadway near the intersection of Biscayne Boulevard and NE 15th Street had an estimated five inches of water across the road. Rainfall measurements in the general area were in the two to three inch range.,"The combination of tropical moisture and a slow moving cold front allowed for scattered showers and thunderstorms across southern Florida throughout the day. Heavier showers arrived late in the afternoon and evening, bringing rain to areas across Miami-Dade County.",221,,,,
1096250,MIAMI-DADE CO.,MIAMI,4/10/23,1530,Flood, , ,0,0,0,0,FL,EST-5, ,179618,C,86,MFL,0,0,Law Enforcement,Heavy Rain, , ,1,NNE,0,WNW,LEMON CITY,4/10/23,2000,25.7881,-80.1881,25.8236,-80.1861,Flooded streets were reported in several city of Miami neighborhoods from Downtown Miami and Overtown to Wynwood and the Design District. Rainfall amounts were in the 2 to 4 inch range.,Lingering moisture from a cold front passage and coastal convergence supported the development of scattered showers and thunderstorms the afternoon of April 10th. There were numerous rounds of heavy downpours across the eastern metro corridor.,222,,,,
1094501,MIAMI-DADE CO.,MIAMI,4/10/23,1600,Flash Flood, , ,0,0,100000,0,FL,EST-5, ,179618,C,86,MFL,0,0,Law Enforcement,Heavy Rain, , ,1,NNE,1,NNE,MIAMI,4/10/23,2000,25.7853,-80.1917,25.7862,-80.1913,"The City of Miami Police Department reported flooding across multiple roadways in downtown Miami due to heavy rainfall in the area. Several cars were stranded along secondary streets near I-395 near Biscayne Boulevard. Photo evidence on social media showed stalled cars with water to the top of their tires. Measured rainfall in the area was between 3-5 inches, most of it falling in 4 hours or less.",Lingering moisture from a cold front passage and coastal convergence supported the development of scattered showers and thunderstorms the afternoon of April 10th. There were numerous rounds of heavy downpours across the eastern metro corridor.,223,,,,
1094933,MIAMI-DADE CO.,SUNNY IS,4/12/23,1230,Flash Flood, , ,0,0,0,0,FL,EST-5, ,179780,C,86,MFL,0,0,Law Enforcement,Heavy Rain, , ,1,SSE,2,W,GOLDEN BEACH,4/12/23,1600,25.9058,-80.1444,25.9535,-80.1485,FIU police provided a report of significant flooding at the FIU Biscayne Bay Campus. There were numerous similar reports of flash flooding from the North Miami Beach and Aventura areas. There were observations of approximately 3 to 5 inches of rain that had fallen in the area at the time of this report.,"A nearly stationary front began to move slowly northward across South Florida on April 12th, focusing deep moisture over the region. An mid to upper level low pressure over the NW Gulf of Mexico and an upper level jet stream over the eastern Gulf of Mexico contributed to providing the necessary atmospheric forcing for areas of persistent heavy rain and strong thunderstorms across most of SE Florida.",224,,,,
1096398,MIAMI-DADE CO.,GOLDEN BEACH,4/24/23,1030,Flood, , ,0,0,0,0,FL,EST-5, ,179737,C,86,MFL,0,0,Broadcast Media,Heavy Rain, , ,2,W,2,W,GOLDEN BEACH,4/24/23,1230,25.9524,-80.1466,25.9519,-80.1466,"A local broadcast media meteorologist shared photos of flooding via social media. Heavy rainfall from a thunderstorm caused flooding and road closures in portions of NE 191st Street, from NE 29th Ave to Biscayne Boulevard in Aventura. Rainfall estimates of 2 to 3 inches in just one to two hours were received in the vicinity.","On April 24th, a minor shortwave trough funneled plentiful moisture into the region. This allowed for numerous scattered to numerous showers and thunderstorms to bring localized flooding from the rainfall and locally gusty winds, especially in the eastern metro of South Florida throughout the day.",225,,,,
1098593,MIAMI-DADE CO.,SOUTH MIAMI HGTS,5/26/23,1400,Flash Flood, , ,0,0,0,0,FL,EST-5, ,180346,C,86,MFL,0,0,Broadcast Media,Heavy Rain, , ,2,WSW,1,E,SOUTH MIAMI HGTS,5/26/23,1600,25.5926,-80.4077,25.6012,-80.3722,"A broadcast media member reported flooding across a few roadways and parking lots in South Miami Heights due to heavy rainfall in the area. Rainfall amounts were in the 2 to 4 inch range, most of it falling in 2 hours or less.","As a mid-level trough persisted over the Florida Panhandle, abundant low-level moisture and diurnal heating led to plenty of instability in the atmosphere on May 26th. Numerous slow-moving showers and thunderstorms formed in the afternoon across the Miami metro.",226,,,,
1116324,MIAMI-DADE CO.,MIAMI,6/6/23,746,Flood, , ,0,0,0,0,FL,EST-5, ,181799,C,86,MFL,0,0,Social Media,Heavy Rain, , ,0,SE,0,SE,MIAMI,6/6/23,946,25.7675,-80.1979,25.7669,-80.1977,Video posted on social media showed street flooding at the intersection of SW 7th St             and SW 2nd Ave in Miami due to heavy downpours from a strong thunderstorm. The             roadway is covered in an estimated 6 inches of water up to curb level. Nearby rainfall observations indicated between 2 and 3 inches of rain in a 2-hour period.,"As a weak high pressure set up over the western Atlantic Ocean, there was a shift to a low level east-southeasterly flow. This resulted in scattered morning showers and storms near the southeastern Florida coast. Gusty winds and locally heavy rains were the two main hazards.",227,,,,
1116497,MIAMI-DADE CO.,MIAMI,6/8/23,1600,Flood, , ,0,0,0,0,FL,EST-5, ,181801,C,86,MFL,0,0,Public,Heavy Rain, , ,1,NNE,1,NNE,MIAMI,6/8/23,1730,25.7873,-80.1895,25.7865,-80.1896,Social media video showed minor street flooding near the intersection of Biscayne             Blvd. and NE 13th Street in Downtown Miami. Estimated 6 to 8 inch maximum water level. Rainfall around 2 inches in less than an hour was estimated in that area.,A stationary frontal system positioned over the southeastern United States led to plentiful moisture and instability which resulted in conditions for numerous showers and thunderstorms throughout the day across southern Florida.,228,,,,
